GarageYrBlt_miss_num,LowQualFinSF,GarageArea_miss_num,RoofStyle_Gambrel,PoolArea_binary,Alley_missing,RoofStyle_Hip,YearBuilt,BsmtFinType1_GLQ,BldgType_2fmCon,BsmtFinType2_Rec,Foundation_tipo1,Neighborhood_NPkVill,Neighborhood_BrDale,FullBath,MSSubClass,LotConfig_FR3,Neighborhood_Sawyer,2Story,BsmtExposure_grade,OverallCond,GarageFinish_grade,BsmtFinSF1_miss_num,BsmtHalfBath_miss_num,MSZoning_FV,Condition1_tipo4,Neighborhood_Veenker,LotConfig_Inside,GarageType_Detchd,BsmtUnfSF_miss_num,Neighborhood_CollgCr,Neighborhood_Somerst,Neighborhood_SawyerW,Neighborhood_ClearCr,GarageCars_miss_num,Neighborhood_NWAmes,Fireplaces,BsmtFinSF2_miss_num,Neighborhood_NAmes,Electrical_unify,RoofStyle_Shed,BsmtFinType1_Rec,LotConfig_CulDSac,LandSlope_grade,Condition1_tipo5,Neighborhood_Gilbert,FireplaceQu_grade,HeatingQC_grade,MSZoning_RL,MasVnrType_missing,LandSlope_Sev,SaleCondition_tipo2,ExterQual_grade,Neighborhood_OldTown,GarageType_Attchd,1stFlrSF,Neighborhood_SWISU,BsmtFinType1_BLQ,BsmtFinType2_BLQ,Heating_unify,Neighborhood_StoneBr,Neighborhood_Crawfor,SaleCondition_tipo3,MasVnrType_BrkFace,BsmtFinType2_missing,2.5Fin,Condition2_unify,TotalBsmtSF_miss_num,Neighborhood_IDOTRR,RoofMatl_unify,GarageCond_grade,SaleCondition_tipo1,MasVnrType_Stone,SFoyer,LotShape_grade,2.5Unf,BsmtFinType1_LwQ,BsmtFinType1_missing,GarageType_BuiltIn,Neighborhood_NoRidge,KitchenAbvGr,YearRemodAdd,OverallQual,MasVnrArea_miss_num,LotConfig_FR2,GarageQual_grade,MSZoning_RM,GarageType_CarPort,BldgType_TwnhsE,RoofStyle_Gable,Condition1_tipo2,BldgType_Twnhs,BsmtFinType2_LwQ,Neighborhood_Timber,BsmtFinType1_Unf,1.5Unf,LandSlope_Mod,Alley_Pave,BldgType_Duplex,TotRmsAbvGrd,Condition1_tipo3,MSZoning_RH,Neighborhood_BrkSide,LandContour_grade,1Story,Neighborhood_MeadowV,BsmtFullBath_miss_num,GrLivArea,SLvl,Neighborhood_NridgHt,ExterCond_grade,GarageType_missing,Street_Pave,Condition1_tipo1,Neighborhood_Edwards,KitchenQual_grade,Neighborhood_Blueste,YrSold_adj,2ndFlrSF,RoofStyle_Mansard,BedroomAbvGr,CentralAir_Y,Neighborhood_Mitchel,BsmtQual_grade,MasVnrType_None,LotFrontage_miss_num,BsmtFinType2_GLQ,HalfBath,Utilities_unify,GarageType_Basment,BsmtCond_grade,BsmtFinType2_Unf,LotArea
1970.0,0,621,0,0,1,0,1970,0,0,1,True,0,0,2,20,0,0,0,5,6,2,351,0,0,True,0,1,0,1043,0,0,0,0,2,0,1,823,1,1,0,0,0,2,False,0,3,5,1,0,0,True,4,0,1,2217,0,0,0,1,0,0,False,0,0,0,1,2217,0,0,3,False,0,0,3,0,0,0,0,0,1,1970,8,0.0,0,3,0,0,0,0,False,0,0,0,0,0,1,0,0,8,False,0,0,4,1,0,1,2217,0,0,4,0,1,False,0,4,0,-3,0,0,4,1,0,3,1,95.0,0,0,1,0,4,0,15865
1953.0,0,505,0,0,1,1,1953,0,0,0,False,0,0,1,20,0,0,0,2,4,3,1024,0,0,False,0,1,0,481,0,0,0,0,2,0,1,0,1,1,0,0,0,3,False,0,3,5,1,0,0,True,3,0,1,1505,0,1,0,1,0,0,False,1,0,0,1,1505,0,1,3,False,0,0,4,0,0,0,0,0,1,1953,6,90.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1505,0,0,3,0,1,False,0,3,0,-1,0,0,2,1,0,3,0,128.0,0,0,1,0,3,1,12160
2003.0,0,576,0,0,1,0,1949,0,0,0,False,0,0,1,50,0,0,0,3,7,2,0,0,0,False,0,0,1,672,0,0,0,0,2,0,1,0,1,1,0,0,0,3,False,0,1,5,1,0,0,True,3,0,0,672,0,0,0,1,0,0,False,0,0,0,1,672,0,1,3,False,0,0,4,0,0,0,0,0,1,2006,5,0.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,6,False,0,0,4,0,0,0,924,0,0,4,0,1,False,0,3,0,-3,252,0,3,1,0,3,1,60.0,0,0,1,0,3,1,8064
1978.0,0,440,0,0,1,1,1978,0,0,1,False,0,0,2,60,0,1,1,2,5,3,226,0,0,True,0,1,0,192,0,0,0,0,2,0,1,500,0,1,0,0,0,3,False,0,3,4,1,0,0,True,3,0,1,918,0,0,0,1,0,0,False,1,0,0,1,918,0,1,3,False,0,0,4,0,1,0,0,0,1,1978,6,92.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,7,False,0,0,4,0,0,0,1683,0,0,3,0,1,False,0,3,0,-1,765,0,3,1,0,3,0,70.0,0,1,1,0,3,0,11184
1963.0,0,264,0,0,1,1,1963,1,0,0,False,0,0,1,20,0,1,0,2,8,3,663,1,0,True,0,1,0,396,0,0,0,0,1,0,0,0,0,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,1,1068,0,0,0,1,0,0,False,0,0,0,1,1059,0,1,3,False,0,0,4,0,0,0,0,0,1,2003,6,0.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,0,1068,0,0,3,0,1,False,0,3,0,-4,0,0,3,1,0,3,1,70.0,0,0,1,0,3,1,8414
1954.0,0,354,0,0,1,0,1954,0,0,0,True,0,0,1,20,0,1,0,3,5,2,1064,0,0,False,0,1,0,319,0,0,0,0,1,0,1,0,0,1,0,0,0,3,True,0,4,3,1,0,0,True,3,0,1,1383,0,1,0,1,0,0,False,0,0,0,1,1383,0,1,3,False,0,0,4,0,0,0,0,0,1,1954,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1383,0,0,3,0,1,False,0,3,0,-2,0,0,3,1,0,4,1,-100.0,0,0,1,0,3,1,13284
1979.0,0,400,0,0,1,0,1979,0,0,0,False,0,0,2,90,0,0,0,-100,5,2,0,0,0,True,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,3,1,0,0,False,3,0,1,1535,0,0,0,1,0,0,True,0,1,0,1,0,0,1,3,False,0,0,4,0,0,1,0,0,2,1979,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,1,8,False,0,0,3,1,0,0,1535,0,0,3,0,1,False,0,3,0,-1,0,0,4,1,0,-100,1,64.0,0,0,1,0,-100,0,7018
1963.0,0,483,0,0,1,1,1963,0,0,0,False,0,0,1,60,0,0,1,2,5,3,400,0,0,True,0,1,0,380,0,0,0,0,2,0,1,0,1,1,0,0,0,3,False,0,3,3,1,0,0,True,3,0,1,983,0,1,0,1,0,0,False,1,0,0,1,780,0,1,3,False,0,0,4,0,0,0,0,0,1,1963,6,415.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,8,False,0,0,4,0,0,1,1796,0,0,3,0,1,False,0,3,0,-2,813,0,4,1,0,3,0,71.0,0,1,1,0,3,1,7056
1936.0,0,327,0,0,0,0,1936,0,0,0,False,0,0,1,30,0,0,0,2,6,2,285,0,0,True,0,1,1,666,0,0,0,0,1,0,0,0,0,1,0,0,0,3,False,0,-100,5,0,0,0,False,3,0,0,951,0,0,0,1,0,0,True,0,0,0,1,951,1,1,3,False,0,0,4,0,0,0,0,0,1,1950,4,0.0,0,3,1,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,0,951,0,0,3,0,1,False,0,3,0,-4,0,0,2,0,0,3,1,50.0,0,0,1,0,3,1,8765
1979.0,0,528,0,0,1,0,1979,0,0,0,False,0,0,2,90,0,0,1,-100,5,2,0,0,0,False,0,1,1,0,0,0,1,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,3,1,0,0,False,3,0,0,1120,0,0,0,1,0,0,True,0,1,0,1,0,0,1,3,False,0,0,4,0,0,1,0,0,2,1979,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,1,12,False,0,0,4,0,0,0,2240,0,0,3,0,1,False,0,3,0,-1,1120,0,6,1,0,-100,1,64.0,0,0,1,0,-100,0,7018
2009.0,0,820,0,0,1,1,2009,1,0,0,True,0,0,2,20,0,0,0,5,5,4,2188,0,0,True,0,1,0,142,0,0,0,0,3,0,2,0,0,1,0,0,0,3,False,0,4,5,1,0,0,False,5,0,1,2364,0,0,0,1,0,0,False,0,0,0,1,2330,0,1,3,True,1,0,3,0,0,0,0,0,1,2010,9,760.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,11,False,0,0,4,1,0,1,2364,0,1,3,0,1,False,0,5,0,0,0,0,2,1,0,5,0,100.0,0,1,1,0,3,1,12919
1961.0,0,288,0,0,1,0,1961,0,0,0,False,0,0,1,20,0,1,0,2,7,2,465,0,0,False,0,1,0,447,0,0,0,0,1,0,1,0,0,1,0,0,0,3,False,0,3,3,1,0,0,True,3,0,1,1236,0,1,0,1,0,0,False,0,0,0,1,912,0,1,3,False,0,0,4,0,0,0,0,0,1,1994,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,0,1236,0,0,3,0,1,False,0,3,0,-4,0,0,3,1,0,3,1,65.0,0,0,1,0,3,1,6993
1979.0,0,684,0,0,1,0,1971,0,0,0,False,0,0,1,20,0,0,0,2,6,2,322,0,0,True,0,1,1,536,0,0,0,0,1,0,0,0,1,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,0,858,0,0,0,1,0,0,False,0,0,0,1,858,0,1,3,False,0,0,3,0,0,0,0,0,1,1971,4,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,4,False,0,0,4,1,0,0,858,0,0,3,0,1,False,0,3,0,-3,0,0,2,1,0,3,1,-100.0,0,0,1,0,3,1,7340
1968.0,0,756,0,0,1,1,1957,0,0,0,False,0,0,1,20,0,0,0,3,7,2,860,0,0,True,0,1,1,132,0,0,0,0,1,0,0,0,1,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,0,1306,0,1,0,1,0,0,False,0,0,0,1,992,0,1,3,False,0,0,3,0,0,0,0,0,1,2000,5,0.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,5,False,0,0,4,1,0,1,1306,0,0,4,0,1,False,0,3,0,-1,0,0,2,1,0,3,1,64.0,0,0,1,0,3,1,8712
2003.0,0,393,0,0,1,0,2003,0,0,0,True,0,0,2,60,0,0,1,2,5,4,0,0,0,True,0,1,0,783,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,1,4,5,1,0,0,True,4,0,1,807,0,0,0,1,0,0,False,0,0,0,1,783,0,1,3,False,0,0,4,0,0,0,0,0,1,2003,7,0.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,8,False,0,0,4,0,0,0,1509,0,0,3,0,1,False,0,4,0,-4,702,0,3,1,0,4,1,63.0,0,1,1,0,3,1,7875
2006.0,0,690,0,0,1,1,2006,0,0,0,True,0,0,2,20,0,0,0,2,5,3,0,0,0,True,0,0,0,1670,0,0,0,0,3,0,1,0,0,1,0,0,1,3,False,1,4,5,1,0,0,False,4,0,1,1670,0,0,0,1,0,0,False,1,0,0,1,1670,0,1,3,True,0,0,3,0,0,0,0,0,1,2006,7,27.0,0,3,0,0,0,0,False,0,0,0,1,0,0,0,0,7,False,0,0,2,1,0,0,1670,0,0,3,0,1,False,0,4,0,-4,0,0,3,1,0,4,0,50.0,0,0,1,0,3,1,14859
1967.0,0,288,0,0,1,0,1967,1,0,0,False,0,0,1,20,0,1,0,2,6,2,599,0,0,True,0,1,0,277,0,0,0,0,1,0,0,0,0,1,0,0,0,3,False,0,-100,3,1,0,0,True,3,0,1,902,0,0,0,1,0,0,False,1,0,0,1,876,0,1,3,False,0,0,3,0,0,0,0,0,1,1967,5,75.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,0,902,0,0,3,0,1,False,0,3,0,-3,0,0,3,1,0,3,0,-100.0,0,0,1,0,3,1,6173
1954.0,0,280,0,0,1,0,1954,0,0,0,False,0,0,1,20,0,0,0,2,5,3,354,0,0,True,0,1,0,412,0,0,0,0,1,0,0,290,1,1,0,1,0,3,False,0,-100,3,1,0,0,True,3,0,1,1063,0,0,0,1,0,0,False,0,0,0,1,1056,0,1,3,False,1,0,4,0,0,0,0,0,1,1954,5,110.0,0,3,0,0,0,1,False,0,1,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1063,0,0,3,0,1,False,0,3,0,0,0,0,3,1,0,3,0,80.0,0,0,1,0,3,0,9920
2006.0,0,865,0,0,1,0,2006,1,0,0,True,0,0,2,20,0,0,0,2,5,3,63,0,0,True,0,0,0,1560,0,1,0,0,3,0,1,0,0,1,0,0,0,3,False,0,4,5,1,0,0,True,4,0,1,1636,0,0,0,1,0,0,False,0,0,0,1,1623,0,1,3,False,1,0,3,0,0,0,0,0,1,2006,8,208.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,8,False,0,0,4,1,0,1,1636,0,0,3,0,1,False,0,4,0,-3,0,0,3,1,0,4,0,116.0,0,0,1,0,3,1,13501
1936.0,0,180,0,0,1,0,1936,0,0,0,False,0,0,1,50,0,0,0,2,7,4,223,0,0,True,0,1,0,794,0,0,0,0,1,0,1,0,0,1,0,1,0,3,False,0,4,4,1,0,0,True,4,0,1,1020,0,0,0,1,0,1,False,0,0,0,1,1017,0,1,3,False,0,0,3,0,0,0,0,0,1,1987,7,0.0,0,2,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,0,0,0,2057,0,0,3,0,1,False,0,4,0,-4,1037,0,3,1,0,4,1,86.0,0,1,1,0,3,1,11500
1983.0,0,484,0,0,1,0,1983,0,0,0,False,0,0,1,20,0,0,0,4,5,2,301,0,0,True,0,1,0,239,0,0,0,0,2,0,0,324,0,1,0,0,0,2,False,0,-100,3,1,0,0,True,3,0,1,902,0,1,0,1,0,0,False,0,0,0,1,864,0,1,3,False,0,0,3,0,0,0,0,0,1,1983,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,1,0,0,5,False,0,0,1,1,0,1,902,0,0,3,0,1,False,0,3,0,-4,0,0,2,1,1,4,1,-100.0,0,0,1,0,3,0,8885
2005.0,0,390,0,0,1,0,2005,0,0,0,True,0,0,2,60,0,0,1,2,5,4,0,0,0,True,0,1,0,742,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,1,4,5,1,0,0,True,4,0,1,742,0,0,0,1,0,0,False,0,0,0,1,742,0,1,3,False,0,0,2,0,0,0,0,0,1,2005,6,0.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,8,False,0,0,4,0,0,0,1484,0,0,3,0,1,False,0,4,0,-1,742,0,3,1,0,4,1,149.0,0,1,1,0,3,1,12589
1960.0,0,480,0,0,1,0,1960,0,0,0,False,0,0,2,90,0,0,1,2,5,2,443,0,0,False,0,0,1,662,0,0,0,0,2,0,0,0,1,0,0,1,0,3,False,0,-100,3,1,0,0,True,3,0,0,1105,0,0,0,1,0,0,False,1,0,0,1,1105,0,1,3,False,0,0,4,0,0,0,0,0,2,1960,5,361.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,1,12,False,0,0,4,0,0,0,2274,0,0,3,0,1,False,0,3,0,0,1169,0,5,1,0,3,0,80.0,0,0,1,0,3,1,11600
1978.0,0,252,0,0,1,0,1977,0,0,0,False,0,0,1,20,0,0,0,4,7,2,196,0,0,True,0,0,1,1072,1,0,0,0,1,0,0,0,0,1,0,0,1,2,False,0,-100,3,1,0,0,True,3,0,0,1268,0,0,0,1,0,0,False,0,0,0,1,1268,0,1,3,False,0,0,3,0,0,0,0,0,1,1989,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,1,0,0,5,False,0,0,4,1,0,0,1268,0,0,3,0,1,False,0,4,0,-1,0,0,3,1,0,4,1,-100.0,0,1,1,0,4,1,9286
1925.0,0,450,0,0,1,0,1925,0,0,0,False,0,0,1,30,0,0,0,2,7,2,489,0,0,True,0,1,1,279,0,0,0,0,1,0,0,0,0,1,0,1,0,3,False,0,-100,3,0,0,0,False,3,0,0,1015,0,0,0,1,0,0,True,0,0,0,1,768,0,1,3,False,0,0,4,0,0,0,0,0,1,1950,5,0.0,0,3,1,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,1,4,1,0,0,1015,0,0,3,0,1,False,0,3,0,-4,0,0,3,0,0,3,1,51.0,0,0,1,0,3,1,6120
1949.0,0,871,0,0,1,0,1949,0,0,0,False,0,0,2,90,0,0,1,2,6,2,284,0,0,True,0,1,0,717,0,0,0,0,3,0,0,0,0,0,0,0,0,3,False,0,-100,3,0,0,0,True,3,0,0,1001,0,1,0,1,0,1,False,0,0,0,1,1001,0,1,3,False,0,0,4,0,0,0,0,0,2,1950,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,1,8,False,1,0,2,0,0,0,2002,0,0,3,0,1,False,0,3,0,-3,1001,0,4,0,0,3,1,82.0,0,0,1,0,3,1,6270
2009.0,0,528,0,0,0,0,2009,1,0,0,True,0,0,2,160,0,0,1,4,5,3,294,0,1,True,0,1,1,318,0,1,0,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,5,0,0,0,False,4,0,0,612,0,0,0,1,0,0,False,0,0,0,1,612,0,1,3,True,1,0,4,0,0,0,0,0,1,2009,6,76.0,0,3,0,0,1,1,False,0,0,0,0,0,0,1,0,4,False,0,0,4,0,0,0,1224,0,0,3,0,1,False,0,4,0,-1,612,0,2,1,0,4,0,30.0,0,1,1,0,3,1,3000
1970.0,0,286,0,0,1,0,1970,0,0,0,False,0,0,1,160,0,0,1,2,5,2,0,0,0,True,0,1,0,546,0,0,0,0,1,0,0,0,0,1,0,0,0,3,False,0,-100,2,0,0,0,True,3,0,1,546,0,0,0,1,0,0,False,1,0,0,1,546,0,1,3,False,0,0,4,0,0,0,0,0,1,1970,4,80.0,0,3,1,0,0,1,False,1,0,0,1,0,0,0,0,6,False,0,0,4,0,1,0,1092,0,0,3,0,1,False,0,3,0,-3,546,0,3,1,0,3,0,21.0,0,1,1,0,3,1,2001
1958.0,0,308,0,0,1,0,1949,0,0,0,False,0,0,0,20,0,0,0,4,3,2,50,0,0,True,0,1,1,430,0,0,0,0,1,0,0,0,0,0,0,0,0,3,False,0,-100,3,0,0,0,False,3,0,0,480,0,1,0,1,0,0,True,0,0,0,1,480,1,1,3,False,0,0,4,0,0,0,0,0,1,1950,2,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,4,False,0,0,4,1,0,1,480,0,0,3,0,1,False,0,3,0,-4,0,0,1,0,0,3,1,50.0,0,0,1,0,3,1,9000
1956.0,0,284,0,0,1,0,1956,0,0,0,False,0,0,1,20,0,0,0,2,6,3,1059,0,0,True,0,1,0,75,0,0,0,0,1,0,0,0,0,0,0,0,0,3,False,0,-100,5,1,0,0,True,3,0,1,1229,0,0,0,1,0,0,False,0,0,0,1,1134,0,1,3,False,0,0,4,0,0,0,0,0,1,1956,4,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,0,1229,0,0,3,0,1,False,1,3,0,-1,0,0,3,1,0,3,1,-100.0,0,0,1,0,3,1,17140
1991.0,0,833,0,0,1,0,1991,0,0,0,True,0,0,2,60,0,0,1,3,5,3,48,0,0,True,0,0,0,422,0,0,1,0,3,0,1,634,0,1,0,0,0,3,False,0,3,5,1,0,0,True,4,0,1,912,0,1,0,1,0,0,False,0,0,0,1,1104,0,1,3,False,0,0,3,0,0,0,0,0,1,1991,7,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,8,False,0,0,4,0,0,1,2127,0,0,3,0,1,False,0,4,0,-3,1215,0,4,1,0,5,1,103.0,1,1,1,0,3,0,13125
1990.0,0,601,0,0,1,1,1958,0,0,0,False,0,0,1,20,0,0,0,2,8,2,528,0,0,True,0,0,0,245,0,0,0,0,2,0,1,411,1,1,0,0,0,3,False,0,3,5,1,0,0,True,5,0,1,1414,0,0,1,1,0,0,False,0,0,0,1,1184,0,1,3,False,0,0,3,0,0,0,0,0,1,2002,6,0.0,0,3,0,0,0,0,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,1,1414,0,0,3,0,1,False,0,3,0,-2,0,0,3,1,0,4,1,87.0,0,0,1,0,3,0,11029
1994.0,0,471,0,0,1,0,1994,1,0,0,True,0,0,2,60,0,0,1,2,5,3,814,1,0,True,0,1,0,114,0,0,1,0,2,0,0,0,0,1,0,0,0,3,False,0,-100,5,1,0,0,True,4,0,1,936,0,0,0,1,0,0,False,1,0,0,1,928,0,1,3,False,0,0,3,0,0,0,0,0,1,1994,6,105.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,7,False,0,0,4,0,0,0,1721,0,0,4,0,1,False,0,4,0,-3,785,0,3,1,0,4,0,70.0,0,1,1,0,4,1,8462
-100.0,0,0,0,0,1,0,1900,0,0,0,False,0,0,2,90,0,0,0,2,7,1,1084,0,0,False,0,1,0,188,0,0,0,0,0,0,0,0,0,1,0,0,0,3,False,0,-100,4,1,0,0,True,3,0,0,1272,0,0,0,1,0,0,False,0,0,0,1,1272,0,1,-100,False,0,0,4,0,0,0,0,0,2,2003,5,0.0,0,-100,0,0,0,1,False,0,0,0,0,0,0,0,1,9,False,0,0,4,0,0,2,2200,0,0,3,1,1,False,1,3,0,-2,928,0,4,1,0,3,1,67.0,0,2,1,0,3,1,8777
2005.0,0,397,0,0,1,0,2005,1,0,0,True,0,0,2,20,0,0,0,2,5,4,28,0,0,True,0,1,0,1288,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,1,4,5,1,0,0,False,4,0,1,1316,0,0,0,1,0,0,False,0,0,0,1,1316,0,1,3,True,0,0,4,0,0,0,0,0,1,2006,6,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,6,False,0,0,4,1,0,0,1316,0,0,3,0,1,False,0,4,0,-4,0,0,3,1,0,4,1,65.0,0,0,1,0,3,1,10237
1993.0,0,533,0,0,1,0,1993,0,0,0,True,0,0,2,120,0,0,0,2,5,3,165,0,0,True,0,1,0,598,0,0,1,0,2,0,1,841,0,1,0,0,0,3,False,0,2,5,1,0,0,True,4,0,1,1617,0,0,0,1,0,0,False,0,0,0,1,1604,0,1,3,False,0,0,4,0,1,0,0,0,1,1994,6,0.0,0,3,0,0,1,1,False,0,0,0,0,0,0,0,0,5,False,0,0,4,1,0,1,1617,0,0,3,0,1,False,0,4,0,-2,0,0,2,1,0,4,1,50.0,1,0,1,0,3,0,8012
1980.0,0,612,0,0,1,0,1980,0,0,0,False,0,0,2,20,0,0,0,2,6,2,625,0,0,True,0,1,0,0,0,0,0,0,2,1,1,1061,0,1,0,0,0,3,False,0,3,3,1,0,0,True,3,0,1,1686,0,1,0,1,0,0,False,1,0,0,1,1686,0,1,3,False,0,0,4,0,0,0,0,0,1,1980,6,157.0,0,3,0,0,0,1,False,0,1,0,0,0,0,0,0,7,False,0,0,4,1,0,1,1686,0,0,4,0,1,False,0,3,0,-4,0,0,3,1,0,4,0,79.0,0,0,1,0,3,0,10240
1977.0,0,540,0,0,1,0,1977,0,0,0,True,0,0,2,20,0,0,0,4,6,3,767,1,0,True,0,0,0,266,0,0,0,0,2,1,0,93,0,1,0,0,0,3,False,0,-100,3,1,0,0,False,3,0,1,1126,0,0,0,1,0,0,True,0,0,0,1,1126,0,1,3,False,0,0,3,0,0,0,0,0,1,1977,5,0.0,0,3,0,0,0,1,False,0,1,0,0,0,0,0,0,6,False,0,0,4,1,0,0,1126,0,0,3,0,1,False,0,5,0,-2,0,0,3,1,0,4,1,-100.0,0,0,1,0,3,0,15611
2003.0,0,656,0,0,1,1,2003,0,0,0,True,0,0,2,60,0,0,1,2,5,4,0,0,0,True,0,1,0,1181,0,0,0,0,3,0,1,0,0,1,0,0,0,3,False,0,4,5,1,0,0,True,4,0,0,1234,0,0,0,1,0,0,False,1,0,0,1,1181,0,1,3,False,0,0,4,0,0,0,1,0,1,2004,8,340.0,0,3,0,0,0,0,False,0,0,0,1,0,0,0,0,10,False,0,0,4,0,0,0,2374,0,1,3,0,1,False,0,5,0,-3,1140,0,4,1,0,4,0,93.0,0,1,1,0,3,1,11999
1968.0,0,486,0,0,1,0,1968,0,0,0,False,0,0,2,60,0,0,1,2,5,3,552,0,0,False,0,1,0,280,0,0,0,0,2,1,1,0,0,1,0,0,0,3,False,0,4,4,1,0,0,True,3,0,1,1098,0,1,0,1,0,0,False,1,0,0,1,832,0,1,3,False,0,0,4,0,0,0,0,0,1,1968,7,342.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,9,False,0,0,4,0,0,0,1978,0,0,3,0,1,False,0,3,0,-2,880,0,4,1,0,3,0,-100.0,0,1,1,0,3,1,9900
2001.0,0,522,0,0,1,1,2001,0,0,0,True,0,0,2,20,0,0,0,4,5,3,0,0,0,True,0,1,0,1753,1,0,0,0,2,0,1,0,0,1,0,0,0,3,False,0,3,5,1,0,0,True,4,0,1,1788,0,0,0,1,0,0,False,0,0,0,1,1753,0,1,3,False,0,0,4,0,0,0,0,0,1,2001,8,0.0,0,3,0,0,0,0,False,0,0,0,1,0,0,0,0,7,False,0,0,4,1,0,0,1788,0,0,3,0,1,False,0,5,0,-1,0,0,3,1,0,4,1,-100.0,0,0,1,0,3,1,11838
1997.0,0,642,0,0,1,0,1997,0,0,0,True,0,0,2,60,0,0,1,2,5,4,0,0,0,True,0,0,0,964,0,0,0,0,2,0,1,0,0,1,0,0,0,3,False,1,3,4,1,0,0,True,3,0,0,993,0,0,0,1,0,0,False,1,0,0,1,964,0,1,3,False,0,0,3,0,0,0,1,0,1,1997,7,285.0,0,3,0,0,0,1,False,0,0,0,1,0,0,0,0,8,False,0,0,4,0,0,0,2236,0,0,3,0,1,False,0,4,0,-4,1243,0,4,1,0,4,0,-100.0,0,1,1,0,3,1,13006
2007.0,0,610,0,0,1,0,2007,1,0,0,True,0,0,2,20,0,0,0,4,5,4,16,0,0,True,0,1,0,1450,0,0,0,0,3,0,0,0,0,1,0,0,0,3,False,0,-100,5,1,0,0,True,4,0,1,1466,0,0,0,1,0,0,False,0,0,0,1,1466,0,1,3,False,0,0,3,0,0,0,0,0,1,2007,8,0.0,0,3,0,0,0,1,False,0,0,1,0,0,0,0,0,7,False,0,0,2,1,0,0,1466,0,0,3,0,1,False,0,4,0,-1,0,0,3,1,0,4,1,73.0,0,0,1,0,3,1,8925
1965.0,0,429,0,0,1,0,1965,0,0,1,False,0,0,1,20,0,0,0,2,6,2,338,1,0,True,0,1,1,121,0,0,0,0,1,0,0,466,1,1,0,0,0,3,False,0,-100,5,1,0,0,True,3,0,0,925,0,1,0,1,0,0,False,0,0,0,1,925,0,1,3,False,0,0,4,0,0,0,0,0,1,1965,5,0.0,0,3,0,0,0,1,False,0,0,0,0,0,0,0,0,5,False,0,0,4,1,0,0,925,0,0,3,0,1,False,0,3,0,-1,0,0,2,1,0,3,1,70.0,0,0,1,0,3,0,9100
