Neighborhood_NWAmes,MasVnrType_None,SaleCondition_tipo3,GarageType_Attchd,Foundation_tipo1,GarageType_missing,Neighborhood_NAmes,Neighborhood_Somerst,Neighborhood_NoRidge,GarageType_Detchd,LotConfig_CulDSac,Electrical_unify,ExterCond_grade,HalfBath,Condition2_unify,Neighborhood_Edwards,Neighborhood_SawyerW,Neighborhood_SWISU,RoofMatl_unify,BsmtFinType2_Unf,Utilities_unify,1Story,LotConfig_FR2,GarageYrBlt_miss_num,Condition1_tipo2,BsmtHalfBath_miss_num,Neighborhood_Timber,BsmtQual_grade,BsmtFinType1_GLQ,BsmtCond_grade,KitchenQual_grade,Neighborhood_IDOTRR,Neighborhood_Mitchel,2.5Fin,GarageCond_grade,Alley_missing,Condition1_tipo4,BsmtFinSF1_miss_num,Alley_Pave,SaleCondition_tipo2,Neighborhood_Blueste,MSSubClass,CentralAir_Y,Neighborhood_Gilbert,MasVnrType_Stone,YearRemodAdd,MSZoning_FV,FireplaceQu_grade,BldgType_Duplex,Neighborhood_BrkSide,BsmtFinType2_Rec,RoofStyle_Mansard,BldgType_Twnhs,MasVnrType_BrkFace,BsmtFullBath_miss_num,MasVnrType_missing,MasVnrArea_miss_num,Neighborhood_MeadowV,BedroomAbvGr,LotArea,BsmtExposure_grade,LotFrontage_miss_num,MSZoning_RM,GrLivArea,LandSlope_Sev,Condition1_tipo1,Neighborhood_NridgHt,BsmtFinType2_GLQ,KitchenAbvGr,Heating_unify,TotRmsAbvGrd,YearBuilt,SFoyer,Neighborhood_Veenker,GarageType_CarPort,LotConfig_Inside,BsmtFinType1_BLQ,PoolArea_binary,BldgType_TwnhsE,GarageQual_grade,TotalBsmtSF_miss_num,BsmtFinType1_LwQ,HeatingQC_grade,2ndFlrSF,Condition1_tipo3,LandSlope_grade,BsmtFinType2_LwQ,RoofStyle_Gambrel,SLvl,GarageType_BuiltIn,Neighborhood_NPkVill,Neighborhood_OldTown,RoofStyle_Shed,BldgType_2fmCon,LotShape_grade,LandContour_grade,LandSlope_Mod,FullBath,GarageCars_miss_num,Condition1_tipo5,OverallCond,Fireplaces,BsmtFinSF2_miss_num,LotConfig_FR3,Neighborhood_ClearCr,Neighborhood_Sawyer,GarageArea_miss_num,Neighborhood_StoneBr,BsmtFinType1_Rec,BsmtFinType2_BLQ,SaleCondition_tipo1,Neighborhood_CollgCr,BsmtFinType1_missing,BsmtFinType1_Unf,OverallQual,MSZoning_RL,GarageType_Basment,BsmtUnfSF_miss_num,RoofStyle_Hip,1.5Unf,YrSold_adj,MSZoning_RH,Street_Pave,RoofStyle_Gable,2Story,2.5Unf,ExterQual_grade,Neighborhood_Crawfor,Neighborhood_BrDale,1stFlrSF,LowQualFinSF,GarageFinish_grade,BsmtFinType2_missing
0,0,False,1,False,0,0,0,0,0,1,1,3,0,1,0,0,0,1,1,1,1,0,1962.0,False,0,0,3,0,3,3,0,1,0,3,1,True,593,0,True,0,20,1,0,0,1962,0,-100,0,0,0,0,0,1,0,0,189.0,0,3,26142,2,-100.0,0,1188,0,False,0,0,1,1,6,1962,0,0,0,0,0,0,0,3,1188,0,3,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,1,False,7,0,0,0,0,0,312,0,1,0,False,0,0,0,5,1,0,595,0,0,0,0,1,1,0,0,3,0,0,1188,0,2,0
0,0,False,1,False,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,1962.0,False,0,0,3,0,3,3,0,0,0,3,1,True,803,0,True,0,90,1,0,0,1962,0,-100,1,0,0,0,0,1,1,0,120.0,0,3,7728,4,70.0,0,1190,0,False,0,0,1,1,6,1962,0,0,0,1,0,0,0,3,1106,0,3,0,False,3,0,0,1,0,0,0,0,0,4,4,0,1,2,False,6,0,0,0,0,0,540,0,0,0,False,0,0,0,5,1,0,303,1,0,-4,0,1,0,0,0,3,0,0,1190,0,2,0
0,1,False,1,False,0,0,0,0,0,0,0,3,0,1,1,0,0,1,1,1,1,0,1956.0,False,0,0,3,0,3,3,0,0,0,3,1,True,1059,0,True,0,20,1,0,0,1956,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,17140,2,-100.0,0,1229,0,False,0,0,1,1,6,1956,0,0,0,1,0,0,0,3,1134,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,0,0,0,0,0,284,0,0,0,False,0,0,0,4,1,0,75,0,0,-1,0,1,1,0,0,3,0,0,1229,0,3,0
0,1,False,0,False,0,0,0,0,1,0,1,3,0,1,0,0,0,1,1,1,1,0,1994.0,False,0,0,3,0,3,3,1,0,0,3,1,True,0,0,True,0,30,1,0,0,1950,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,18000,2,120.0,0,894,0,False,0,0,1,1,6,1935,0,0,0,1,0,0,0,3,894,0,3,0,False,3,0,0,0,0,0,0,0,0,4,1,0,1,3,False,4,0,0,0,0,0,1248,0,0,0,False,0,0,1,3,0,0,894,0,0,-2,0,0,1,0,0,2,0,0,894,0,3,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2004.0,False,0,0,4,1,3,4,0,0,0,3,1,True,24,0,True,0,120,1,0,0,2005,0,3,0,0,0,0,0,1,0,0,16.0,0,2,3182,2,43.0,0,1269,0,False,0,0,1,1,6,2004,0,0,0,1,0,0,1,3,1256,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,1,0,0,0,0,430,0,0,0,False,0,0,0,8,1,0,1232,0,0,0,0,1,1,0,0,4,0,0,1269,0,4,0
0,1,False,1,True,0,0,0,1,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1992.0,False,0,0,4,1,3,4,0,0,0,3,1,True,1231,0,True,0,20,1,0,0,1993,0,4,0,0,0,0,0,0,1,0,0.0,0,4,12692,2,-100.0,0,3228,0,False,0,0,1,1,10,1992,0,0,0,1,0,0,0,3,3200,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,3,2,False,5,1,0,0,0,0,546,0,0,0,False,0,0,0,8,1,0,1969,1,0,-3,0,1,0,0,0,4,0,0,3228,0,3,0
0,0,False,1,True,0,0,1,0,0,1,1,3,0,1,0,0,0,1,1,1,1,0,2007.0,False,0,0,4,1,3,4,0,0,0,3,1,True,929,0,True,0,20,1,0,1,2007,0,-100,0,0,0,0,0,0,1,0,84.0,0,3,15256,5,49.0,0,1464,0,False,0,0,1,1,6,2007,0,0,0,0,0,0,0,3,1485,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,3,False,5,0,0,0,0,0,754,0,0,0,False,0,0,0,8,1,0,556,0,0,-3,0,1,1,0,0,4,0,0,1464,0,2,0
0,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1977.0,False,0,0,4,0,3,3,0,0,0,3,1,True,120,0,True,0,120,1,0,0,1976,0,3,0,0,0,0,0,0,0,0,0.0,0,2,4928,2,-100.0,0,958,0,False,0,0,1,1,5,1976,0,0,0,1,0,0,1,3,1078,0,3,0,False,3,0,0,0,0,1,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,440,0,0,0,False,0,0,0,6,1,0,958,0,0,-3,0,1,1,0,0,3,0,0,958,0,3,0
0,1,False,0,True,0,0,0,0,1,0,1,4,0,1,0,0,0,1,1,1,0,0,1961.0,False,0,0,2,0,3,3,0,0,0,3,1,False,686,0,True,0,50,1,0,0,1950,0,-100,0,0,0,0,0,0,1,0,0.0,0,4,10800,2,60.0,1,1652,0,False,0,0,1,1,7,1915,0,0,0,1,0,0,0,3,686,1,3,686,False,3,0,0,0,0,0,1,0,0,4,4,0,2,1,False,6,0,0,0,0,0,416,0,0,0,False,0,0,0,5,0,0,0,0,0,0,0,1,1,0,0,3,0,0,966,0,2,0
0,0,False,1,True,0,0,1,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2007.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,False,0,20,1,0,1,2007,0,-100,0,0,0,0,0,0,0,0,140.0,0,3,9158,4,76.0,0,1496,0,False,0,0,1,1,7,2007,0,0,0,1,0,0,0,3,1496,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,0,0,0,0,0,474,0,0,0,True,0,0,1,8,1,0,1496,0,0,-3,0,1,1,0,0,4,0,0,1496,0,4,0
0,1,False,0,False,0,0,0,0,1,0,1,4,0,1,0,0,0,1,1,1,1,0,1962.0,False,1,0,3,1,3,4,0,0,0,3,1,False,832,0,True,0,20,1,0,0,1996,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,6768,3,65.0,0,912,0,False,0,0,1,1,5,1961,0,0,0,1,0,0,0,3,912,0,4,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,1,False,8,0,0,0,0,1,288,0,0,0,False,0,0,0,6,1,0,80,1,0,-2,0,1,0,0,0,3,0,0,912,0,2,0
0,1,False,0,False,0,1,0,0,1,0,1,3,0,1,0,0,0,1,0,1,1,0,2005.0,False,1,0,3,0,3,4,0,0,0,3,1,True,234,0,True,0,20,1,0,0,2000,0,-100,0,0,1,0,0,0,0,0,0.0,0,3,7200,3,60.0,0,900,0,False,0,0,1,1,5,1951,0,0,0,0,1,0,0,3,900,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,7,0,486,0,0,0,576,0,0,0,False,0,0,0,5,1,0,180,0,0,0,0,1,1,0,0,3,0,0,900,0,2,0
0,1,False,0,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,1920.0,False,0,0,3,0,2,3,0,0,0,2,0,True,0,0,True,0,70,0,0,0,1950,0,-100,0,0,0,0,0,0,1,0,0.0,0,4,9600,2,60.0,1,1774,0,False,0,0,2,0,8,1900,0,0,0,1,0,0,0,2,1095,0,2,679,False,3,0,0,0,0,0,1,0,0,4,4,0,2,3,False,2,0,0,0,0,0,779,0,0,0,False,0,0,1,4,0,0,1095,0,0,-4,0,1,1,1,0,3,0,0,1095,0,2,0
0,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,1,1,0,1968.0,False,0,0,3,0,3,3,0,0,0,3,1,False,250,0,True,0,20,1,0,0,1968,0,3,0,0,0,0,0,0,0,0,0.0,0,3,8250,2,55.0,0,1211,0,False,0,0,1,1,5,1968,0,0,0,1,1,0,0,3,952,0,5,0,False,3,1,0,0,0,0,0,0,0,4,4,0,1,1,False,5,1,492,0,0,1,322,0,0,0,False,0,0,0,5,1,0,210,1,0,-2,0,1,0,0,0,3,0,0,1211,0,2,0
0,1,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1995.0,False,0,0,4,1,3,3,0,0,0,3,1,True,219,0,True,0,60,1,1,0,1996,0,3,0,0,0,0,0,0,1,0,0.0,0,3,8000,2,-100.0,0,1658,0,False,0,0,1,1,8,1995,0,0,0,1,0,0,0,3,773,0,4,885,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,1,0,0,0,0,431,0,0,0,False,0,0,0,6,1,0,554,0,0,-2,0,1,1,1,0,3,0,0,773,0,4,0
1,0,True,1,False,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1972.0,False,0,0,3,0,3,3,0,0,0,3,1,True,0,0,False,0,80,1,0,0,1972,0,3,0,0,0,0,0,1,0,0,333.0,0,3,10448,2,-100.0,0,2119,0,False,0,0,1,1,7,1972,0,0,0,0,0,0,0,3,689,0,3,741,False,3,0,0,1,0,0,0,0,0,3,4,0,2,2,False,6,1,0,0,0,0,583,0,0,0,False,0,0,1,6,1,0,689,0,0,-1,0,1,1,0,0,3,0,0,1378,0,3,0
0,1,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1998.0,False,0,0,4,1,3,3,0,0,0,3,1,True,828,0,True,0,60,1,1,0,1998,0,3,0,0,0,0,0,0,1,0,0.0,0,3,9042,5,59.0,0,1638,0,False,0,0,1,1,7,1998,0,0,0,1,0,0,0,3,943,0,4,695,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,2,0,0,0,0,472,0,0,0,False,0,0,0,6,1,0,115,0,0,-2,0,1,1,1,0,3,0,0,943,0,4,0
0,1,False,0,False,0,1,0,0,1,0,0,3,0,1,0,0,0,1,0,1,1,0,1987.0,False,0,0,-100,0,-100,3,0,0,0,3,1,True,0,0,True,0,90,0,0,0,1950,0,-100,1,0,0,0,0,0,0,0,0.0,0,2,8544,-100,60.0,0,1040,0,False,0,0,2,0,6,1950,0,0,0,0,0,0,0,3,0,0,2,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,4,0,0,0,0,0,400,0,0,0,False,0,1,0,3,1,0,0,0,0,-1,0,1,1,0,0,3,0,0,1040,0,2,1
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,1,0,2007.0,False,0,0,5,0,3,5,0,0,0,3,1,True,0,0,False,0,20,1,0,0,2007,0,5,0,0,0,0,0,1,0,0,315.0,0,3,14450,5,107.0,0,2121,0,False,1,0,1,1,8,2006,0,0,0,1,0,0,0,3,2121,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,732,0,0,0,True,0,0,1,9,1,0,2121,0,0,-3,0,1,1,0,0,5,0,0,2121,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2004.0,False,0,0,5,1,3,5,0,0,0,3,1,True,1088,0,True,0,20,1,0,0,2005,0,4,0,0,0,0,0,1,1,0,262.0,0,3,9591,4,76.0,0,1713,0,False,1,0,1,1,7,2004,0,0,0,1,0,0,0,3,1713,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,1,0,0,0,0,856,0,0,0,False,0,0,0,8,1,0,625,1,0,-1,0,1,0,0,0,4,0,0,1713,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2003.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,120,1,0,1,2003,0,4,0,0,0,0,0,0,0,0,163.0,0,2,3136,2,-100.0,0,1405,0,False,1,0,1,1,6,2003,0,0,0,0,0,0,1,3,1405,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,478,0,0,0,False,0,0,1,7,1,0,1405,0,0,-4,0,1,1,0,0,4,0,0,1405,0,3,0
0,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,1,1,0,1976.0,False,0,0,3,0,4,3,0,0,0,3,1,True,182,0,True,0,20,1,0,0,1976,0,-100,0,0,0,0,0,0,1,0,0.0,0,3,10650,4,75.0,0,894,0,False,0,0,1,1,5,1976,0,0,0,0,0,0,0,3,894,1,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,6,0,712,0,0,0,308,0,0,0,False,1,0,0,5,1,0,0,0,0,0,0,1,1,0,0,3,0,0,894,0,2,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2007.0,False,0,0,5,0,3,4,0,0,0,3,1,True,0,0,False,0,20,1,0,0,2007,0,-100,0,0,0,0,0,1,0,0,254.0,0,3,12030,2,93.0,0,1694,0,False,1,0,1,1,7,2007,0,0,0,1,0,0,0,3,1694,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,3,False,5,0,0,0,0,0,818,0,0,0,True,0,0,1,8,1,0,1694,1,0,-3,0,1,0,0,0,5,0,0,1694,0,4,0
0,1,False,1,False,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1980.0,False,0,0,4,0,3,3,0,0,0,3,1,True,285,0,True,1,160,1,0,0,1980,0,3,0,0,0,0,0,0,0,0,0.0,0,2,1300,2,24.0,1,1229,0,False,0,0,1,1,5,1980,0,0,0,1,0,0,1,3,561,0,3,668,False,3,0,0,0,0,0,0,0,0,4,4,0,1,2,False,6,1,0,0,0,0,462,0,0,0,False,0,0,0,6,0,0,276,0,0,-1,0,1,1,1,0,3,0,0,561,0,4,0
0,1,False,1,False,0,1,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1949.0,False,0,0,3,0,3,3,0,0,0,3,1,True,375,0,True,0,40,1,0,0,1950,0,4,0,0,0,0,0,0,0,0,0.0,0,3,12144,2,60.0,0,1268,0,False,0,0,1,1,6,1949,0,0,0,1,0,0,0,3,832,0,4,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,1,False,7,1,0,0,0,0,288,0,1,0,False,0,0,0,5,1,0,457,0,0,-1,0,1,1,0,0,4,0,0,1036,232,2,0
0,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,1985.0,False,0,0,3,0,3,3,0,0,0,3,1,True,0,0,True,0,70,0,0,0,1965,0,-100,0,0,0,0,0,0,0,0,0.0,0,4,6600,2,60.0,1,2372,0,False,0,0,2,1,11,1892,0,0,0,0,0,0,0,3,994,0,3,994,False,3,0,0,0,0,0,1,0,0,4,4,0,2,1,False,4,0,0,0,0,0,432,0,0,0,False,0,0,1,5,0,0,994,0,0,-1,0,1,1,1,0,3,0,0,1378,0,3,0
0,1,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,0,1,0,0,1977.0,False,0,0,3,0,3,3,0,0,0,3,1,True,548,0,True,0,160,1,0,0,1977,0,3,0,0,1,0,0,0,0,0,0.0,1,4,2665,2,41.0,1,1475,0,False,0,0,1,1,6,1977,0,0,0,1,0,0,1,3,757,0,5,550,False,3,0,0,0,0,0,0,0,0,4,4,0,2,1,False,6,1,173,0,0,0,336,0,0,0,False,0,0,0,5,0,0,36,0,0,-4,0,1,1,1,0,3,0,0,925,0,3,0
0,1,False,0,False,1,0,0,0,0,0,1,5,0,1,1,0,0,1,1,1,1,0,-100.0,False,1,0,3,0,3,3,0,0,0,-100,1,True,0,0,True,0,20,1,0,0,2008,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,9405,2,50.0,0,698,0,False,0,0,1,1,4,1947,0,0,0,1,0,0,0,-100,698,0,5,0,False,3,0,0,0,0,0,0,0,0,4,4,0,1,0,False,9,0,0,0,0,0,0,0,0,0,False,0,0,1,5,1,0,698,1,0,-1,0,1,0,0,0,3,0,0,698,0,1,0
0,1,False,0,False,0,0,0,0,1,0,1,3,1,1,0,0,0,1,1,1,0,0,1950.0,False,0,0,4,0,3,3,0,0,0,2,0,True,319,0,True,0,75,0,0,0,1950,0,4,0,0,0,0,0,0,0,0,0.0,0,3,9600,2,60.0,1,2058,0,False,0,0,1,0,8,1917,0,0,0,1,0,0,0,2,735,0,2,924,False,3,0,0,0,0,0,1,0,0,4,4,0,1,2,False,5,1,0,0,0,0,396,0,1,0,False,0,0,0,6,0,0,416,0,0,-2,0,1,1,0,1,3,0,0,1134,0,2,0
0,1,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1998.0,False,0,0,4,0,3,3,0,0,0,3,1,True,0,0,True,0,60,1,1,0,1998,0,3,0,0,0,0,0,0,0,0,0.0,0,3,9084,2,63.0,0,1632,0,False,0,0,1,1,8,1998,0,0,0,1,0,0,0,3,935,0,4,677,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,462,0,0,0,False,0,0,1,7,1,0,935,1,0,-4,0,1,0,1,0,3,0,0,955,0,4,0
0,1,False,1,False,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,0,0,1941.0,False,0,0,3,1,4,4,0,0,0,3,1,True,275,0,True,0,70,1,0,0,2006,0,4,0,0,0,0,0,0,0,0,0.0,0,4,9042,2,66.0,0,2340,0,False,0,0,1,1,9,1941,0,0,0,1,0,0,0,3,1152,0,5,1152,False,3,0,0,0,0,0,0,0,0,4,4,0,2,1,False,9,2,0,0,0,0,252,0,0,0,False,0,0,0,7,1,0,877,0,0,0,0,1,1,1,0,5,1,0,1188,0,3,0
0,1,False,1,False,0,0,0,0,0,0,1,4,0,1,0,0,0,1,1,1,1,0,1972.0,False,0,0,3,0,3,3,0,0,0,3,1,True,360,0,True,0,20,1,0,0,1972,0,-100,0,0,0,0,0,0,0,0,0.0,0,3,9560,3,120.0,0,864,0,False,0,0,1,1,5,1972,0,0,0,0,0,0,0,3,864,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,1,1,False,7,0,0,0,0,0,288,0,1,0,False,1,0,0,5,1,0,504,1,0,-4,0,1,0,0,0,3,0,0,864,0,3,0
0,1,False,1,False,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,0,0,1948.0,False,0,0,3,0,3,3,0,0,0,3,1,True,0,0,True,0,50,1,0,0,1950,0,4,0,0,0,0,0,0,0,0,0.0,0,4,21286,2,115.0,0,1271,0,False,0,0,1,1,7,1948,0,0,0,1,0,0,0,3,720,0,3,551,False,3,0,0,0,0,0,0,0,0,4,4,0,2,1,False,5,1,0,0,0,1,312,0,0,0,False,0,0,1,5,1,0,720,0,0,-2,0,1,1,0,0,3,0,0,720,0,2,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,1992.0,False,0,0,4,1,3,4,0,0,0,3,1,True,560,0,True,0,20,1,1,0,1992,0,-100,0,0,0,0,0,1,1,0,106.0,0,3,9248,2,-100.0,0,1167,0,False,0,0,1,1,6,1992,0,0,0,1,0,0,0,3,1158,0,4,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,6,0,0,0,0,0,400,0,0,0,False,0,0,0,6,1,0,598,0,0,-1,0,1,1,0,0,3,0,0,1167,0,3,0
0,0,False,1,False,0,0,0,0,0,1,1,4,1,1,0,0,0,1,1,1,0,0,1990.0,False,0,1,4,0,3,4,0,0,0,3,1,True,902,0,True,0,50,1,0,0,1991,0,3,0,0,0,0,0,1,0,0,117.0,0,3,13758,3,44.0,0,1717,0,False,0,0,1,1,7,1990,0,0,0,0,0,0,0,3,1156,1,5,530,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,400,0,0,0,False,0,0,0,7,1,0,254,0,0,-3,0,1,1,0,0,4,0,0,1187,0,3,0
0,1,True,0,False,0,0,0,0,1,0,1,4,0,1,0,0,0,1,1,1,0,0,1910.0,False,0,0,2,0,2,3,0,0,0,4,0,True,0,0,False,0,70,1,0,0,2002,0,-100,0,0,0,0,0,0,0,0,0.0,0,2,9600,2,60.0,1,1432,0,False,0,0,1,1,7,1910,0,0,0,1,0,0,0,3,264,0,5,664,False,3,0,0,0,0,0,1,0,0,4,4,0,2,2,False,7,0,0,0,0,0,360,0,0,0,False,0,0,1,5,0,0,264,0,0,-3,0,1,1,1,0,3,0,0,768,0,2,0
0,1,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2000.0,False,0,0,4,1,3,3,0,0,0,3,1,True,786,0,True,0,60,1,1,0,2000,0,3,0,0,0,0,0,0,1,0,0.0,0,3,10852,2,58.0,0,1671,0,False,0,0,1,1,7,2000,0,0,0,1,0,0,0,3,959,0,5,712,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,472,0,0,0,False,0,0,0,6,1,0,173,0,0,-4,0,1,1,1,0,3,0,0,959,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2006.0,False,0,0,5,0,4,4,0,0,0,3,1,True,0,0,False,0,60,1,0,1,2006,0,-100,0,0,0,0,0,0,0,0,370.0,0,4,16259,4,111.0,0,2596,0,False,1,0,1,1,9,2006,0,0,0,0,0,0,0,3,1249,0,5,1347,False,3,0,0,0,0,0,0,0,0,4,4,0,3,3,False,5,0,0,0,0,0,840,0,0,0,True,0,0,1,9,1,0,1249,0,0,-4,0,1,1,1,0,3,0,0,1249,0,3,0
0,0,False,0,False,0,0,0,0,1,0,1,3,0,1,0,1,0,1,0,1,1,0,1977.0,False,0,0,-100,0,-100,3,0,0,0,3,1,False,0,0,True,0,90,1,0,0,1977,0,3,1,0,0,0,0,1,0,0,320.0,0,4,8400,-100,60.0,0,2020,0,False,0,0,2,1,10,1977,0,0,0,1,0,0,0,3,0,0,3,0,False,3,0,0,0,0,0,0,0,0,4,4,0,2,2,False,5,2,0,0,0,0,630,0,0,0,False,0,1,0,5,0,0,0,0,0,-3,1,1,1,0,0,3,0,0,2020,0,2,1
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2001.0,False,0,0,4,0,3,4,0,0,0,3,1,True,0,0,True,0,20,1,0,0,2002,0,3,0,0,0,0,0,1,0,0,150.0,0,3,13704,2,118.0,0,1541,0,False,0,0,1,1,6,2001,0,0,0,0,0,0,0,3,1541,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,3,False,5,1,0,0,0,0,843,0,0,0,False,1,0,1,7,1,0,1541,0,0,-4,0,1,1,0,0,4,0,0,1541,0,3,0
0,0,False,0,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2002.0,False,0,1,4,1,3,4,0,0,0,3,1,True,624,0,True,0,60,1,0,0,2003,0,4,0,0,0,0,0,1,1,0,44.0,0,4,11316,2,80.0,0,1894,0,False,0,0,1,1,8,2002,0,0,0,0,0,0,0,3,817,0,5,1070,False,3,0,0,0,1,0,0,0,0,4,4,0,2,2,False,5,1,0,0,0,0,510,0,0,0,False,0,0,0,7,1,0,193,0,0,0,0,1,1,1,0,4,0,0,824,0,4,0
0,1,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,2000.0,False,0,0,4,0,3,3,0,0,0,3,1,True,0,0,True,0,60,1,1,0,2000,0,3,0,0,0,0,0,0,0,0,0.0,0,3,8121,2,-100.0,0,1664,0,False,0,0,1,1,7,2000,0,0,0,1,0,0,0,3,953,0,5,711,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,460,0,0,0,False,0,0,1,6,1,0,953,0,0,-4,0,1,1,1,0,3,0,0,953,0,3,0
0,1,False,0,False,0,0,0,0,1,0,0,3,0,1,0,0,0,1,1,1,1,0,1927.0,False,0,0,3,0,3,3,0,0,0,3,0,False,0,0,True,0,30,1,0,0,1950,0,4,0,0,0,0,0,0,0,0,0.0,0,2,8960,2,56.0,1,1028,0,False,0,0,1,1,5,1927,0,0,0,1,0,0,0,3,1008,0,4,0,False,3,0,0,0,0,0,1,0,0,4,4,0,1,2,False,6,1,0,0,0,0,360,0,0,0,False,0,0,1,5,0,0,1008,0,0,0,0,1,1,0,0,3,0,0,1028,0,2,0
0,0,False,1,True,0,0,0,0,0,0,1,3,1,1,0,0,0,1,1,1,0,0,1998.0,False,0,0,4,0,3,4,0,0,0,3,1,True,252,0,True,0,60,1,0,0,1999,0,3,0,0,0,0,0,1,0,0,202.0,0,3,11404,4,75.0,0,2031,0,False,0,0,1,1,8,1998,0,0,0,1,0,0,0,3,1153,0,5,878,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,541,0,0,0,False,1,0,0,7,1,0,901,0,0,-2,0,1,1,1,0,4,0,0,1153,0,4,0
0,0,False,1,True,0,0,0,0,0,0,1,3,0,1,0,0,0,1,1,1,1,0,2005.0,False,0,0,4,0,3,4,0,0,0,3,1,True,900,0,True,0,120,1,0,1,2005,0,4,0,0,0,0,1,0,1,0,135.0,0,1,5381,4,34.0,0,1306,0,False,1,0,1,1,5,2005,0,0,0,1,0,0,0,3,1306,0,5,0,False,3,0,0,0,0,0,0,0,0,3,4,0,2,2,False,5,1,0,0,0,0,624,0,0,0,False,0,0,0,6,1,0,406,0,0,-1,0,1,1,0,0,4,0,0,1306,0,3,0
